sequence_id,game_id,trial_num,trial_name,condition,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,rows,cols,total_steps,berries_needed,agent_path_num_trees,agent_path_tree_positions,agent_path_tree_rewards,agent_path_tree_visibility,agent_path_reward,agent_path_succeeded,trait_counterfactual_slider,environment_counterfactual_slider,trait_causal_slider,environment_causal_slider,causal_selection_slider,observe_time_spent,evaluate_time_spent,judgment_sequence_time_spent
7377-bcb6d0d3-95d7-4114-b289-a14bc9c9ed06,3731-21ba0c4b-8f35-4818-a47d-04fa25df76a0,19,trial_528,trait_counterfactual,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,67.0,,,,,6101.0,7620.0,13722.0
5285-5f39d6c6-9ff0-4d49-8635-bac22d53b247,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,0,trial_553,trait_causal,optimist,"[10, 10]","[[3, 8], [4, 10], [3, 1], [9, 3], [6, 4], [5, 7], [8, 8], [10, 9], [6, 9], [4, 4]]","[7, 4, 6, 6, 1, 6, 8, 8, 5, 9]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[10, 9], [8, 8], [6, 9], [4, 10]]","[8, 8, 5, 4]","[1, 1, 0, 0]",25,True,,,68.0,,,9139.0,15227.0,24369.0
6960-6df07a7e-b32d-4dea-a2df-dde9c9f57a15,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,1,trial_629,trait_causal,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,,,88.0,,,8764.0,37651.0,46418.0
0886-c34d0692-f0e3-413a-be4f-a12d2173a31d,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,2,trial_863,trait_causal,optimist,"[1, 1]","[[4, 8], [2, 6], [9, 7], [10, 2], [3, 10], [6, 7], [6, 5], [7, 5], [3, 6], [5, 2]]","[6, 8, 1, 7, 2, 9, 1, 8, 1, 7]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 5], [7, 5]]","[7, 1, 8]","[0, 1, 1]",16,False,,,10.0,,,8757.0,9894.0,18653.0
2436-68d51569-1ae1-4a71-b546-87ed8a19b2ae,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,3,trial_825,trait_causal,optimist,"[10, 10]","[[10, 4], [3, 1], [10, 7], [3, 5], [7, 4], [1, 6], [1, 10], [5, 4], [2, 10], [6, 7]]","[5, 8, 7, 7, 4, 2, 7, 8, 8, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[10, 7], [10, 4], [7, 4]]","[7, 5, 4]","[1, 0, 1]",16,False,,,33.0,,,8307.0,34731.0,43048.0
6743-6a71f7f5-26fa-41f7-8eb7-4a20be7537aa,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,4,trial_920,trait_causal,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,10,10,20,3,"[[1, 5], [1, 9], [2, 10]]","[5, 7, 8]","[1, 1, 0]",20,True,,,90.0,,,8757.0,8832.0,17594.0
5551-893ba7fa-e65b-44c6-ad05-b3137a29d934,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,5,trial_989,trait_causal,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,,,44.0,,,8745.0,9919.0,18670.0
4277-82d59d52-8017-4324-a3b1-1a8a1420e0d7,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,6,trial_453,trait_causal,optimist,"[1, 1]","[[3, 6], [1, 7], [1, 2], [9, 4], [6, 5], [6, 6], [2, 3], [10, 1], [5, 7], [10, 6]]","[8, 6, 3, 7, 9, 3, 4, 7, 8, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",10,10,10,20,4,"[[1, 2], [2, 3], [6, 5], [6, 6]]","[3, 4, 9, 3]","[1, 0, 1, 0]",19,False,,,70.0,,,9185.0,9629.0,18819.0
0389-a2ef467f-03dd-4c40-b0ce-ad15c7a582af,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,7,trial_859,trait_causal,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,,,12.0,,,7875.0,9870.0,17748.0
7474-e370db56-4392-40a9-8ec3-f0adf996730b,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,8,trial_269,trait_causal,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,,,24.0,,,8766.0,8435.0,17214.0
1499-c3df6c78-195b-4677-b495-810ae401f24a,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,9,trial_894,trait_causal,optimist,"[10, 10]","[[5, 8], [7, 8], [7, 2], [9, 8], [10, 6], [5, 10], [5, 6], [9, 9], [6, 10], [8, 8]]","[2, 8, 4, 4, 6, 7, 6, 1, 2, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,7,"[[9, 9], [9, 8], [8, 8], [7, 8], [5, 8], [5, 10], [6, 10]]","[1, 4, 1, 8, 2, 7, 2]","[1, 1, 1, 1, 1, 0, 0]",25,True,,,40.0,,,10392.0,18344.0,28740.0
2999-db9ab03f-89d3-44c4-829d-7dc5c7baecda,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,10,trial_740,trait_causal,pessimist,"[1, 1]","[[7, 5], [7, 1], [3, 5], [8, 7], [7, 7], [3, 3], [5, 2], [2, 9], [1, 2], [1, 9]]","[8, 2, 6, 7, 1, 4, 8, 3, 8, 3]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[1, 2], [5, 2], [7, 5]]","[8, 8, 8]","[1, 1, 1]",24,True,,,80.0,,,8750.0,44492.0,53246.0
3239-77c41fc9-2f99-4918-abde-2ed06303a15c,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,11,trial_955,trait_causal,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,,,77.0,,,9149.0,11758.0,20910.0
5511-44d0b5ad-b8ae-4968-b186-a595859107a4,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,12,trial_82,trait_causal,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,,,26.0,,,8750.0,8594.0,17347.0
3899-43e944cc-3b9f-4937-aba6-b6651abfc7f0,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,13,trial_528,trait_causal,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,,,76.0,,,8732.0,17095.0,25829.0
2261-6376fe5b-dbfd-4869-a97d-7db10dfddfa9,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,14,trial_406,trait_causal,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,,,40.0,,,8746.0,15769.0,24517.0
9138-d6d7057e-44b8-4413-9145-dc39e9515a22,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,15,trial_962,trait_causal,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,,,75.0,,,8357.0,27531.0,35890.0
4269-64a6d232-1506-4a23-b746-22aa88917b46,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,16,trial_13_v2,trait_causal,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,,,86.0,,,8740.0,8829.0,17573.0
4301-1684a5b1-bdf2-4a9e-926d-9b2283648ae4,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,17,trial_556,trait_causal,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,,84.0,,,8391.0,25997.0,34390.0
2537-a00fd6ad-6706-4eb6-b3a0-db4daadcbf61,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,18,trial_374,trait_causal,optimist,"[1, 1]","[[8, 2], [3, 5], [1, 5], [9, 9], [5, 6], [5, 3], [10, 8], [6, 4], [8, 3], [4, 10]]","[3, 8, 4, 4, 2, 3, 3, 4, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,10,10,20,3,"[[5, 3], [8, 3], [8, 2]]","[3, 6, 3]","[0, 0, 0]",12,False,,,48.0,,,8759.0,17841.0,26602.0
0483-04e2241f-7e0d-48d5-acf6-2388a8d51d24,4068-b904852b-4247-4f97-bc45-dfbe9c05376c,19,trial_318,trait_causal,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,,,43.0,,,8783.0,13544.0,22331.0
1929-55247942-3a6f-4620-a7c2-3e5ce785b8b3,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,0,trial_269,trait_counterfactual,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,61.0,,,,,8712.0,27327.0,36040.0
2853-7dbceec2-5e08-4da2-80fd-7bb94455272a,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,1,trial_740,trait_counterfactual,pessimist,"[1, 1]","[[7, 5], [7, 1], [3, 5], [8, 7], [7, 7], [3, 3], [5, 2], [2, 9], [1, 2], [1, 9]]","[8, 2, 6, 7, 1, 4, 8, 3, 8, 3]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[1, 2], [5, 2], [7, 5]]","[8, 8, 8]","[1, 1, 1]",24,True,70.0,,,,,8700.0,10752.0,19452.0
1857-c4844213-9086-41fb-abc6-a221caadab2c,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,2,trial_920,trait_counterfactual,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,10,10,20,3,"[[1, 5], [1, 9], [2, 10]]","[5, 7, 8]","[1, 1, 0]",20,True,100.0,,,,,8717.0,11891.0,20608.0
7099-46e3d6a5-114c-4d84-9e2d-5268b8a874c3,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,3,trial_629,trait_counterfactual,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,100.0,,,,,8700.0,5883.0,14583.0
6825-3aa079d0-073a-4621-bd1f-7e9b4b637375,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,4,trial_894,trait_counterfactual,optimist,"[10, 10]","[[5, 8], [7, 8], [7, 2], [9, 8], [10, 6], [5, 10], [5, 6], [9, 9], [6, 10], [8, 8]]","[2, 8, 4, 4, 6, 7, 6, 1, 2, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,7,"[[9, 9], [9, 8], [8, 8], [7, 8], [5, 8], [5, 10], [6, 10]]","[1, 4, 1, 8, 2, 7, 2]","[1, 1, 1, 1, 1, 0, 0]",25,True,0.0,,,,,10300.0,29222.0,39523.0
7130-bb3021f9-1a8c-4640-a938-288010d684e0,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,5,trial_553,trait_counterfactual,optimist,"[10, 10]","[[3, 8], [4, 10], [3, 1], [9, 3], [6, 4], [5, 7], [8, 8], [10, 9], [6, 9], [4, 4]]","[7, 4, 6, 6, 1, 6, 8, 8, 5, 9]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[10, 9], [8, 8], [6, 9], [4, 10]]","[8, 8, 5, 4]","[1, 1, 0, 0]",25,True,0.0,,,,,9125.0,9356.0,18481.0
0483-75374864-83b6-4884-8c10-e9dadeaf0248,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,6,trial_556,trait_counterfactual,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,76.0,,,,,8305.0,7768.0,16073.0
3036-8ad1f81f-424c-48bc-ae07-4a98ef68bc2f,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,7,trial_13_v2,trait_counterfactual,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,100.0,,,,,8700.0,8510.0,17210.0
7847-f570ad52-af65-44ef-87ed-3413a3307352,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,8,trial_962,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,84.0,,,,,8324.0,5726.0,14051.0
7979-cad8d948-58e7-4e7a-ad9b-8a59758ded38,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,9,trial_528,trait_counterfactual,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,18.0,,,,,8721.0,6752.0,15474.0
4233-14c61ecd-91b9-4813-ba24-bde2b9a4befb,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,10,trial_955,trait_counterfactual,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,50.0,,,,,9104.0,5381.0,14486.0
2067-4f29c30d-ebec-4c1d-82b6-6ba5015bf162,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,11,trial_374,trait_counterfactual,optimist,"[1, 1]","[[8, 2], [3, 5], [1, 5], [9, 9], [5, 6], [5, 3], [10, 8], [6, 4], [8, 3], [4, 10]]","[3, 8, 4, 4, 2, 3, 3, 4, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,10,10,20,3,"[[5, 3], [8, 3], [8, 2]]","[3, 6, 3]","[0, 0, 0]",12,False,0.0,,,,,8705.0,21762.0,30468.0
5360-d527437f-7252-4ba5-9d1c-035b63ada85a,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,12,trial_82,trait_counterfactual,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,81.0,,,,,8700.0,7218.0,15918.0
4961-e87b145a-6f0f-4654-a492-99e01c071e49,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,13,trial_406,trait_counterfactual,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,21.0,,,,,8700.0,5021.0,13721.0
8789-5b9c64f0-6030-4324-838e-0f9cfb670dd9,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,14,trial_453,trait_counterfactual,optimist,"[1, 1]","[[3, 6], [1, 7], [1, 2], [9, 4], [6, 5], [6, 6], [2, 3], [10, 1], [5, 7], [10, 6]]","[8, 6, 3, 7, 9, 3, 4, 7, 8, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",10,10,10,20,4,"[[1, 2], [2, 3], [6, 5], [6, 6]]","[3, 4, 9, 3]","[1, 0, 1, 0]",19,False,100.0,,,,,9099.0,14954.0,24054.0
1845-c449b421-a0d8-4441-8bea-5049eca598a8,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,15,trial_989,trait_counterfactual,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,100.0,,,,,8704.0,17615.0,26320.0
3211-7261d3cd-d047-415b-88f6-cbe41aa95398,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,16,trial_318,trait_counterfactual,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,100.0,,,,,8700.0,6556.0,15257.0
7229-49fa0988-ecf7-41f2-95d0-e09d634c4276,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,17,trial_859,trait_counterfactual,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,0.0,,,,,7805.0,4727.0,12533.0
9950-06705336-f9ee-4bbb-9337-d8c55ba9c21a,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,18,trial_863,trait_counterfactual,optimist,"[1, 1]","[[4, 8], [2, 6], [9, 7], [10, 2], [3, 10], [6, 7], [6, 5], [7, 5], [3, 6], [5, 2]]","[6, 8, 1, 7, 2, 9, 1, 8, 1, 7]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 5], [7, 5]]","[7, 1, 8]","[0, 1, 1]",16,False,0.0,,,,,8705.0,14222.0,22928.0
1025-184b4edb-e154-4af8-8fbe-10a72e2541a4,4082-4b684657-76a3-416b-b0ae-ab8bc8bdc279,19,trial_825,trait_counterfactual,optimist,"[10, 10]","[[10, 4], [3, 1], [10, 7], [3, 5], [7, 4], [1, 6], [1, 10], [5, 4], [2, 10], [6, 7]]","[5, 8, 7, 7, 4, 2, 7, 8, 8, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[10, 7], [10, 4], [7, 4]]","[7, 5, 4]","[1, 0, 1]",16,False,0.0,,,,,8268.0,4532.0,12801.0
0489-7563d504-bac8-4586-b36b-e27fb5e49161,4267-ec8a6f98-388e-4bac-8fd2-21237891a60a,0,trial_859,trait_counterfactual,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,45.0,,,,,7799.0,45448.0,53252.0
7963-8489b577-6f5a-410c-aadd-110a111f4539,4267-ec8a6f98-388e-4bac-8fd2-21237891a60a,1,trial_269,trait_counterfactual,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,62.0,,,,,8709.0,75404.0,84116.0
7119-f97c9a8e-e711-47d2-97b3-d1546e0cc2e8,4267-ec8a6f98-388e-4bac-8fd2-21237891a60a,2,trial_955,trait_counterfactual,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,35.0,,,,,9104.0,26078.0,35185.0
4217-a1bb9db5-dd17-41cf-9093-85ff6f18b140,4267-ec8a6f98-388e-4bac-8fd2-21237891a60a,3,trial_13_v2,trait_counterfactual,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,83.0,,,,,8712.0,82223.0,90938.0
7556-29445a17-4149-42e1-ba05-1a7a05f45742,4267-ec8a6f98-388e-4bac-8fd2-21237891a60a,4,trial_406,trait_counterfactual,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,53.0,,,,,8703.0,6513.0,15220.0
